"part","day","total_locations","total_houses","hours_home","job2","job_new","age_18_up2","male3","socio_comb","rel_locations","rel_houses","rel_hours"
"57",10,NA,NA,NA,6,"unskilled/selfemployed","Adult","Male","Working Adult",NA,NA,NA
"57",11,NA,NA,NA,6,"unskilled/selfemployed","Adult","Male","Working Adult",NA,NA,NA
"57",12,NA,NA,NA,6,"unskilled/selfemployed","Adult","Male","Working Adult",NA,NA,NA
"57",13,NA,NA,NA,6,"unskilled/selfemployed","Adult","Male","Working Adult",NA,NA,NA
"57",14,NA,NA,NA,6,"unskilled/selfemployed","Adult","Male","Working Adult",NA,NA,NA
"57",30,NA,NA,NA,6,"unskilled/selfemployed","Adult","Male","Working Adult",NA,NA,NA
"58",-15,1.33333333333333,1,10,3,"homemaker","Adult","Female","Homemaker",0,0,0
"58",0,1,1,5,3,"homemaker","Adult","Female","Homemaker",-0.33333333333333,0,-5
"58",1,2,1,9,3,"homemaker","Adult","Female","Homemaker",0.66666666666667,0,-1
"58",2,2,1,7,3,"homemaker","Adult","Female","Homemaker",0.66666666666667,0,-3
"58",3,3,2,14,3,"homemaker","Adult","Female","Homemaker",1.66666666666667,1,4
"58",4,2,1,12,3,"homemaker","Adult","Female","Homemaker",0.66666666666667,0,2
"58",5,0,0,16,3,"homemaker","Adult","Female","Homemaker",-1.33333333333333,-1,6
"58",6,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"58",7,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"58",8,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"58",9,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"58",10,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"58",11,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"58",12,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"58",13,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"58",14,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"58",30,0.666666666666667,0.133333333333333,12.4285714285714,3,"homemaker","Adult","Female","Homemaker",-0.666666666666663,-0.866666666666667,2.4285714285714
"59",-15,1.73333333333333,0.666666666666667,9,5,"student","Child","Female","Young student",0,0,0
"59",0,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"59",1,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"59",2,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"59",3,2,1,11,5,"student","Child","Female","Young student",0.26666666666667,0.333333333333333,2
"59",4,3,2,11,5,"student","Child","Female","Young student",1.26666666666667,1.33333333333333,2
"59",5,1,1,10,5,"student","Child","Female","Young student",-0.73333333333333,0.333333333333333,1
"59",6,2,2,8,5,"student","Child","Female","Young student",0.26666666666667,1.33333333333333,-1
"59",7,2,2,8,5,"student","Child","Female","Young student",0.26666666666667,1.33333333333333,-1
"59",8,1,1,8,5,"student","Child","Female","Young student",-0.73333333333333,0.333333333333333,-1
"59",9,2,2,7,5,"student","Child","Female","Young student",0.26666666666667,1.33333333333333,-2
"59",10,2,2,8,5,"student","Child","Female","Young student",0.26666666666667,1.33333333333333,-1
"59",11,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"59",12,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"59",13,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"59",14,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"59",30,4.06666666666667,2,6.14285714285714,5,"student","Child","Female","Young student",2.33333333333334,1.33333333333333,-2.85714285714286
"60",-15,0.333333333333333,0,12.71,5,"student","Child","Female","Young student",0,0,0
"60",0,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"60",1,0,0,17,5,"student","Child","Female","Young student",-0.333333333333333,0,4.29
"60",2,0,0,17,5,"student","Child","Female","Young student",-0.333333333333333,0,4.29
"60",3,0,0,17,5,"student","Child","Female","Young student",-0.333333333333333,0,4.29
"60",4,0,0,17,5,"student","Child","Female","Young student",-0.333333333333333,0,4.29
"60",5,0,0,17,5,"student","Child","Female","Young student",-0.333333333333333,0,4.29
"60",6,0,0,17,5,"student","Child","Female","Young student",-0.333333333333333,0,4.29
"60",7,0,0,17,5,"student","Child","Female","Young student",-0.333333333333333,0,4.29
"60",8,0,0,17,5,"student","Child","Female","Young student",-0.333333333333333,0,4.29
"60",9,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"60",10,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"60",11,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"60",12,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"60",13,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"60",14,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"60",30,0.6,0,12.7142857142857,5,"student","Child","Female","Young student",0.266666666666667,0,0.00428571428569846
"61",-15,1.73333333333333,0.666666666666667,10.43,5,"student","Child","Female","Young student",0,0,0
"61",0,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"61",1,1,0,13,5,"student","Child","Female","Young student",-0.73333333333333,-0.666666666666667,2.57
"61",2,1,0,13,5,"student","Child","Female","Young student",-0.73333333333333,-0.666666666666667,2.57
"61",3,2,0,14,5,"student","Child","Female","Young student",0.26666666666667,-0.666666666666667,3.57
"61",4,0,0,17,5,"student","Child","Female","Young student",-1.73333333333333,-0.666666666666667,6.57
"61",5,1,0,15,5,"student","Child","Female","Young student",-0.73333333333333,-0.666666666666667,4.57
"61",6,0,0,17,5,"student","Child","Female","Young student",-1.73333333333333,-0.666666666666667,6.57
"61",7,2,0,9,5,"student","Child","Female","Young student",0.26666666666667,-0.666666666666667,-1.43
"61",8,3,2,9,5,"student","Child","Female","Young student",1.26666666666667,1.33333333333333,-1.43
"61",9,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"61",10,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"61",11,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"61",12,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"61",13,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"61",14,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"61",30,0.666666666666667,0,12,5,"student","Child","Female","Young student",-1.06666666666666,-0.666666666666667,1.57
"62",-15,0.6,0,11,5,"student","Child","Male","Young student",0,0,0
"62",0,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"62",1,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"62",2,0,0,17,5,"student","Child","Male","Young student",-0.6,0,6
"62",3,0,0,17,5,"student","Child","Male","Young student",-0.6,0,6
"62",4,1,0,16,5,"student","Child","Male","Young student",0.4,0,5
"62",5,0,0,17,5,"student","Child","Male","Young student",-0.6,0,6
"62",6,0,0,10,5,"student","Child","Male","Young student",-0.6,0,-1
"62",7,0,0,9,5,"student","Child","Male","Young student",-0.6,0,-2
"62",8,1,0,17,5,"student","Child","Male","Young student",0.4,0,6
"62",9,2,0,8,5,"student","Child","Male","Young student",1.4,0,-3
"62",10,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"62",11,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"62",12,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"62",13,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"62",14,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"62",30,0.733333333333333,0,12.4285714285714,5,"student","Child","Male","Young student",0.133333333333333,0,1.4285714285714
